filename,label
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5320.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5321.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5322.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5323.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5324.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5325.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5326.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5327.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5328.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5329.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5330.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5331.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5332.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5333.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5334.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5335.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5336.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5337.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5338.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5339.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5340.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5341.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5342.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5343.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5344.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5345.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5346.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5347.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5348.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5349.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5350.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5351.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5352.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5353.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5354.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5355.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5356.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5357.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5358.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5359.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5360.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5361.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5362.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5363.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5364.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5365.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5366.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5367.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5368.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5369.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5370.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5371.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5372.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5373.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5374.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5375.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5376.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5377.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5378.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5379.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5380.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5381.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5382.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5383.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5384.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5385.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5386.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5387.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5388.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5389.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5390.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5391.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5392.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5393.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5394.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5395.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5396.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5397.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5398.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5399.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5400.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5401.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5402.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5403.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5404.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5405.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5406.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5407.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5408.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5409.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5410.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5411.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5412.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5413.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5414.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5415.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5416.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5417.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5418.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5419.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5420.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5421.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5422.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5423.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5424.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5425.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5426.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5427.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5428.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5429.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5430.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5431.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5432.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5433.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5434.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5435.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5436.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5437.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5438.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5439.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5440.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5441.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5442.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5443.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5444.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5445.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5446.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5447.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5448.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5449.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5450.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5451.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5452.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5453.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5454.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5455.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5456.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5457.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5458.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5459.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5460.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5461.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5462.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5463.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5464.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5465.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5466.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5467.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5468.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5469.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5470.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5471.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5472.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5473.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5474.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5475.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5476.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5477.jpg,running
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5478.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5479.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5480.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5481.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5482.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5483.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5484.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5485.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5486.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5487.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5488.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5489.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5490.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5491.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5492.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5493.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5494.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5495.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5496.jpg,using_laptop
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5497.jpg,texting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5498.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5499.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5500.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5501.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5502.jpg,calling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5503.jpg,fighting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5504.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5505.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5506.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5507.jpg,dancing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5508.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5509.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5510.jpg,sitting
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5511.jpg,cycling
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5512.jpg,hugging
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5513.jpg,sleeping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5514.jpg,drinking
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5515.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5516.jpg,listening_to_music
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5517.jpg,clapping
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5518.jpg,eating
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5519.jpg,laughing
C:/Users/anany/Desktop/har/Human Action Recognition/train/Image_5520.jpg,using_laptop
